Geneid,CM_1,CM_10,CM_11,CM_12,CM_13,CM_14,CM_15,CM_16,CM_2,CM_3,CM_4,CM_5,CM_6,CM_7,CM_8,CM_9,SG_1,SG_2,SG_3,SG_4,SG_5,SG_6,SG_7,SG_8
USA300HOU_RS00315,2.7613824726528087,2.171885004475617,2.1497996607675467,2.319666504925586,3.105090194249404,3.4378854371858663,0.0,0.0,3.3514182676341497,2.823128633210973,2.667889107744548,2.6471517192261755,3.173428506822659,3.2621453204277806,3.6943556932446535,2.786457891347089,2.892481318633324,3.778957485719959,1.5928706096176837,2.1227865723554777,1.4920879132949634,1.3082289871072643,2.5191962086739492,2.6531179671484364
USA300HOU_RS00320,4.665661790024397,4.442588526751921,4.656249378540672,4.5243657387133815,4.631450414305612,4.539557431817534,0.0,0.0,4.627378313332125,4.350976564890853,4.520835526007238,4.406548406505042,4.540622791846898,4.533372364029076,4.6121052736805845,4.472634716023994,4.4026194771683445,4.287385560833056,3.9960762039772453,4.4912880103009405,3.0919311999859564,3.892399490003824,4.843489400935832,4.856673048362667
USA300HOU_RS00325,6.616459233309617,5.853616510652281,6.195020728733268,6.465804795850325,6.797600208875813,6.864346666029482,0.09094940921011686,0.3110096899590823,6.811624007612119,6.7482991698047945,6.638817195638749,6.647692724101379,6.901456357171591,6.9209237749660195,6.975350640398004,6.713351245970472,6.35123568180896,6.938975113497912,6.1970610654173255,4.881251385895329,3.496917649991681,5.505812556690283,6.4610363029338735,6.555612173089832
USA300HOU_RS00330,2.6597859911962844,2.2222729643959362,2.102209058826096,2.1247625174767317,3.3519380012515936,3.7774339916062485,0.0,0.0,2.9425550958832725,3.3451666621574803,3.364481066611181,2.3140453912401533,3.626541242836873,3.8182581572764533,3.781594205094693,2.411877023021707,2.1064044473549486,3.6411200373962407,1.474403280941154,3.3677765963920963,1.262591152203408,1.333029025264736,0.9811605915936412,1.4195982797979547
USA300HOU_RS00335,6.964986475423998,5.7722045967953255,6.527623674810549,6.436262881800934,6.644392017200861,6.738503838677991,0.0,0.0,7.321406028839829,7.300620773807076,6.866422488523773,6.407618039824108,7.646084292359286,6.823928148543384,7.256643226355678,7.189938185723699,5.7757135683074665,5.856955326119225,5.603524351080332,5.2872702082667145,6.112903174222548,5.52357280543234,5.010963162327787,4.908444688768002
USA300HOU_RS14940,5.193528848961072,2.6089544549941603,6.2651390892971515,5.230870205007662,7.1750298401733925,7.471016533863866,0.0,0.0,4.702317305254233,5.4284381750539845,3.640530875554128,5.485066943531253,6.196808352844398,7.858882203011322,6.998574502991625,4.810226445120923,5.076128912360212,5.572871768484965,4.718811474814851,4.011848233815044,2.212200513672159,2.114059707005919,3.5449314405339374,3.16231758967287
USA300HOU_RS14945,2.7902879311525184,2.947770161773029,2.519242075175483,2.661157532264267,3.6709997563364736,3.613701426370908,0.0,0.0,2.8554268683747104,3.2089426688603493,2.756214909630192,2.9683484585219926,2.744805889082426,3.3978177389609576,3.4964569180696663,2.7943158353133386,3.2884566096945536,3.0844290511630845,3.6941882188040656,3.5839987564274987,2.572725026240874,2.963732070097543,2.899168772450188,2.989753229625183
USA300HOU_RS00350,7.471901903908218,7.454842125170923,7.4016978705507235,7.566278040778589,6.891460526343062,6.878301630012554,0.0,0.12578376864704854,7.446615474081911,7.588285659197,7.622544784180028,7.015681114600378,7.422252770711293,6.985601230512039,7.152962034919765,7.6991050730894734,6.20251955647458,5.8232638316703165,6.335841436647558,5.32746822603418,6.996945757339933,7.0096314885720865,5.509504686569189,5.682408930557487
USA300HOU_RS00355,5.702373663733201,5.345130685391318,5.2731578146499976,5.428105540589859,6.013628382573776,6.045865470295983,0.0,0.0,5.6497719901466725,5.564288054527076,5.449568901079188,5.46823479668575,5.561636282697517,5.89278640309205,5.953216192727041,5.532710485046238,5.4236472348845375,5.5596632287880015,5.491921512966628,4.7294403615369935,5.241875349418801,5.25374441267829,5.531036074789445,5.560806329684428
USA300HOU_RS00360,6.144235805958357,6.222023335391004,6.060500978565176,6.021469256548867,6.377166226296757,6.261820756622013,0.0,0.14700660425906614,6.090266898025577,5.981739095739912,5.9860039624362615,6.0794920219205935,6.070965292645153,6.1991964342729196,6.161553259914111,5.961772615856383,5.818806857457278,5.927116680934511,5.963013910868548,6.412588877135793,5.962866472908517,6.143672272712959,6.219349818159594,6.07284754659538
USA300HOU_RS00365,6.018362595627522,5.944000796124236,5.8852695752789215,5.867087758908236,6.302310200798828,6.260662889842807,0.14210021756562294,0.0,6.032178124683613,5.768871907082097,5.8023460430215374,5.905810921396277,5.746461819549028,6.0929918316912435,6.10455763801159,5.690877312557395,5.438705905170301,5.5697094232970725,5.785781423017196,6.272004714782867,5.556515768502164,5.856041701672541,6.005644972246777,5.7993066162083045
USA300HOU_RS00370,5.6126139415018095,5.7085280055953636,5.511410045937848,5.5984075581640855,6.101189879231688,6.0495038933852605,0.0,0.0,5.5806262012545345,5.537462534243604,5.473651361639017,5.740475295203939,5.500233371729814,5.880985651597539,5.855678576392839,5.422420735395807,5.0179198913765655,5.205059927683315,5.486217486718222,4.598391881436731,5.086154655362356,5.24756043010873,5.628009014136717,5.265222020962527
USA300HOU_RS00375,5.673449314004931,5.649071521432528,5.735844584339875,5.69672050713341,6.102048259949838,6.132607911260643,0.0,0.0,5.619682711057502,5.568989050831382,5.5785810272675995,5.699745698931439,5.52809774490371,5.892901350365395,5.9207266752966925,5.5124586296812,5.033459630552161,5.178287636095914,5.637674586151602,4.960959519141525,5.298950732145473,5.65245665869814,5.525782929700007,5.321879671404977
USA300HOU_RS00380,5.6217149835532805,5.421724316901723,5.31733313685752,5.406340662237643,5.955801340018517,5.992932754120357,0.14368520116826655,0.0,5.594480334498674,5.3484449453099785,5.285692758658506,5.699745698931439,5.515524887398528,5.772852511259272,5.824424061729126,5.261937124128694,5.097926928878214,5.085127980249744,5.584196779250626,5.180721914774342,5.122815690087204,5.180343431685394,5.595103381501374,5.448067777937894
USA300HOU_RS00385,5.396602380915099,4.868972826495491,5.0841843276022365,5.02232769395917,5.922554322424441,5.757891742811991,0.0,0.0,5.366202115401286,4.891008180096292,5.079998961871242,5.196278690117195,5.1817164964423705,5.675286214346133,5.662717009964298,4.956452301882463,4.301477011139792,4.670790683723804,5.4010088456282945,4.624188875837611,4.3307393739782265,4.805415720587964,5.220464136642153,4.8706424325998885
USA300HOU_RS00390,7.145510009009813,6.833538506341839,6.933368606081984,7.005328886001589,7.3744317631765774,7.359999236376294,0.20897589596365573,0.05104685443452889,7.146407679334532,6.804644721743267,6.830123769227495,6.8046899922773445,6.918065405851278,7.183322105328645,7.2637847833344225,6.825020157635128,7.089242798643207,7.088943060096359,6.716320156656,6.231592099414887,6.781705135149541,6.740235516883995,7.549782139922832,7.4645865928433714
USA300HOU_RS00395,7.3094203101231905,7.103261322034487,7.19877385876011,7.106723151998065,7.431712370383576,7.420211683395865,0.37251365701768013,0.18415324850422046,7.240536503889911,7.0296888222163805,7.110685029180668,6.943846361352966,7.056037961721809,7.348674219711039,7.369464050662204,6.9927621079110684,7.444838034236247,7.358138714540715,7.192329599687468,9.606430164537466,7.2845127657154025,7.467622836010653,7.966935899682365,7.892168075155207
USA300HOU_RS00400,1.9414154014825544,1.1084503060389097,1.1451836202946015,2.032657342451339,2.9217336565701437,3.730869270206287,2.6694437197153023,2.701883658335053,2.365120607803386,3.377155595540186,2.8396038496626317,2.803061078692889,3.757876849700404,2.6535663706917307,4.085481941807268,1.6060702396363382,2.0146615788018627,4.298485993045665,0.0,3.259237414241809,0.5991182675765945,1.8136491204561456,1.7735313111500501,1.6228968110188045
USA300HOU_RS00405,1.4057255763422334,2.123180502914023,1.4641357670865611,0.9241416208014794,1.4520752432112969,2.9614724521744216,2.6296773803610693,1.3777700342136308,2.3271191106721827,2.6421664123428266,1.99269266583774,0.901454269318518,3.0771830252584316,2.6730059761651725,3.2145659332044136,2.2355006933958768,0.9129025004879222,3.7174271006308026,1.0486871761277257,3.749238485017479,0.0,1.4985691317251837,1.1179838420530679,1.004621452656846
USA300HOU_RS00410,5.1967025802876865,4.2741930358766895,4.425925964279184,4.539344596422275,5.339310858424113,5.348127836321616,4.895157146346123,5.157946991752148,5.247275207577436,5.208750060818509,4.988954724744397,4.74488804429341,5.353659035854767,5.3737732293725635,5.749350329372327,5.009892629489993,4.740897059659306,5.3918631609712735,4.672702377569268,4.938676394731976,4.960532457206129,4.671107661184818,4.997693652953614,4.913057741097622
USA300HOU_RS00415,5.880382673508183,5.8755651163860145,5.446640588296074,5.395452586151043,6.5245059976982285,6.4237118890077785,6.016550023303318,6.022356503817054,5.950370349941162,5.848348570171063,5.771612537156804,5.795079249747393,5.802573795737692,6.621579416658074,6.4094289315568025,5.814683322143416,5.652433283355976,5.658779018760344,6.517409400267705,6.297998100387211,6.405384082113705,6.6830976352857405,5.5365007603812675,5.624919840701151
USA300HOU_RS00420,2.9575139544470983,1.339242421379387,0.849509829666415,0.8626369591695668,2.87407743000572,3.5647128036259015,2.054509055651864,2.2153720792802694,2.2214105328759954,1.5420290090191182,1.4912094488303005,2.0584748875717773,2.960365194357004,2.8686776181496363,3.7096434228175865,2.825287401147205,1.383975673369562,2.1406847251471683,3.2882386492779734,5.535923129740625,2.689460827182288,2.583426801547391,2.6635277155705763,2.7017027029576712
USA300HOU_RS00425,4.7315854186918775,4.866952101076215,4.581143925218834,4.239320649138282,5.698590502392397,5.523411134163943,4.84632596990142,4.839499849083063,5.028302140773948,4.974568472142022,4.8138097970957485,4.929265514246835,4.788807919568939,5.7653915023861835,5.658769549191496,4.793847092409479,4.3685569959881985,4.86108582683628,5.401855489575214,4.925961543855576,5.189183027992122,5.2500446615848855,4.48885687989548,4.4625035480171364
USA300HOU_RS00430,5.513158754411097,5.1572125262246775,4.2132989324924734,4.880873489318606,5.692748416299006,5.8914588574458016,5.326798233913473,5.2489342064782685,5.269869906004786,5.494631716854062,5.465270156497362,5.275409231611596,5.349211049363705,5.750360909505161,5.9767869655049495,5.538108535934875,4.90403014672529,5.100695420191001,5.987508828256378,5.8299466443011925,5.909584696770973,5.888027083594023,4.974747195406027,4.976441967285728
USA300HOU_RS00435,3.907334681766717,3.3095563842118163,3.2596498955879807,3.2859468520508583,4.037321520387609,4.109177533685133,3.4713305922106783,3.5507936924995347,3.810770089686769,3.6652860657366695,3.750055123378699,3.651189498652741,3.662322085255608,3.879083966034788,4.142500693713739,3.4945844352024733,4.086624866643184,4.124754938720687,5.0928858033477775,4.743975953652232,5.081564386063604,5.237361795060567,3.1943373896439726,3.3257685604919494
USA300HOU_RS00440,4.233504740598285,4.252707121753764,4.049808919797873,3.901433052973112,4.647672308523916,4.4855035011595685,4.02700584954231,3.962470820291616,4.124704442166081,4.206139025793446,4.308933999425664,3.994086950582228,4.214398105398857,4.363669837795555,4.444417991265289,4.190692579320832,4.361568871807357,4.382975048130657,5.172472096010843,4.9298754343237245,5.4178554520852495,5.49197090232483,3.441728032002686,3.5517401539785234
USA300HOU_RS14950,5.808516834303718,6.287643755339454,6.255076349440472,6.123958838080914,5.725659627958213,5.8255632138441165,5.958565194335628,5.756405073239974,5.915247552935719,5.866935900744213,6.372748365359801,5.7764402451439825,5.979660731641014,5.8051490312653975,6.181757607649453,6.066436229609832,4.556927339910792,4.446206501934752,5.263605436176816,6.032587398137842,5.556386735627775,5.913070917834747,3.5449314405339374,3.8292064692065617
USA300HOU_RS14955,5.647714069819919,5.559033885197597,5.554390592132151,5.681604225820272,5.599878141526784,5.6590067519966,5.52333667901051,5.5414016585291686,5.771209587814185,5.599467751458665,5.6243569719440405,5.370149648597027,5.788140743401418,5.710322310802562,5.7704685989987805,5.82257106781387,4.776935635281993,4.930103549136853,5.128963663771561,5.2571734045585,5.702241357864258,5.592276288584149,3.895532403564848,3.752702610691273
USA300HOU_RS00450,5.352443313044249,4.8350810280424765,5.7312581915439464,5.076146669059028,5.877093944387253,5.864403865317593,4.9152679430494,5.078785677429852,5.630558781825481,5.146356980672765,4.9905543694622345,5.7764402451439825,5.665152163957881,5.761109360190778,5.8106897426147865,5.280885843948998,3.876159363844061,4.7774341740690485,4.870674058074597,1.7091985673364467,4.4222471700867905,4.141219304211079,4.411158790925175,3.9710236308146665
USA300HOU_RS00455,7.435179932731083,7.6818785660737765,7.706975378546742,7.5253499728895505,7.53162603407911,7.551591529533164,7.589686270860647,7.454596590856902,7.433953119699402,7.535055036894254,7.5826121560063875,7.666051455924101,7.52294457868863,7.588252851284015,7.4644189831522825,7.454835758697524,6.9998050116749075,7.1516268556796065,7.456925266559545,7.353451876593146,7.422704597586587,7.485055066624121,6.959234489091184,7.03355784291388
USA300HOU_RS00460,2.9575139544470983,3.0476038171402213,2.7253529568087744,2.563195536789612,3.4967731694733883,3.742036315555386,2.415969820201976,1.9690899038053788,3.2083387382690045,3.2636608549072417,2.6856568530489278,2.5231067313089346,3.972412722065591,3.4797957605972014,4.0093470477018265,2.9567901937784122,3.519054751675496,4.030663426935432,3.4893784276052617,1.0941655636688543,2.34711061214156,1.16890138364782,3.5449314405339374,3.5301429120297514
USA300HOU_RS00465,5.7942116973335125,5.95937198258879,5.944557216943923,6.024141894144576,5.951476220080893,5.919468394474762,5.8066432743410585,6.073143324127946,5.947353996807159,1.7217260748703898,1.519104919507106,5.9128512096538355,5.931956698485293,6.022092703860683,5.878667354956808,6.119515149552813,5.883932085792397,5.674143801741278,5.5079643079729665,5.403090018433703,5.341461691450863,5.64854436189613,5.862301330592422,5.6931425444820185
USA300HOU_RS00470,3.6649796146473066,3.188578109715848,3.3755056476572296,3.090862660197027,4.38087200629134,4.2258224446453365,3.1438113060707145,3.4733376510724665,3.808049878394879,2.9162561919352914,2.7221151872100995,3.465788660762981,3.8740802178522062,4.360607359784177,4.396568454058011,3.4816668590829236,3.0927429724262305,3.5979833159193015,3.741158890832759,3.1017443076467046,1.6350397561651635,3.100701036227941,2.9083989658720486,2.834401170373127
USA300HOU_RS00475,2.5197191860923445,2.4584074139607446,2.06958345571338,2.307530419847087,3.3878728760260666,2.996933255793725,2.406729798200094,1.9657706241805928,2.6740463005176296,3.004071202348172,2.6163252905698853,2.410967609338985,2.9638105561604755,3.1360775473316944,3.131990892656537,2.3552479945714464,2.3849929419777616,2.543601442741342,3.3794446887069496,1.5387883557163535,2.441727297704896,2.8305766318396675,2.393819354381083,2.095573866707785
USA300HOU_RS00480,5.004082333737826,3.858485873180647,4.2516796239008965,4.403627334265384,5.342176965849249,5.372416947447884,4.020246726101732,4.099748898475095,5.141032048679596,4.720796952931251,4.6457094662786105,4.727927524061486,5.184192010440097,5.394875643864236,5.436878400247163,4.474731308093134,5.415197760747094,5.683451664774434,4.954729913604589,4.670696336806731,4.8822931595919625,4.70285034717939,5.315128983781149,5.250548828707754
USA300HOU_RS00485,2.286349469472525,1.4613683860964604,2.2252976479314484,1.8708056289674388,2.7856798969495697,3.3453244339030785,2.0575827294140567,1.7512757750568924,3.1205922708204743,3.053878281172912,2.6695955100590867,2.7536174036045025,3.4881795698266083,3.548848670569241,3.97394831396244,2.3960406303363526,2.181509196179079,2.7785536989091493,1.0818001954314374,2.012529173073307,1.1185543972071708,1.1838247219794735,1.8678633270432297,1.4608728847215984
USA300HOU_RS00490,3.672737473450765,2.4061442506730857,2.90424210361671,3.0712182728062953,4.344341928565302,4.0799884463624565,2.965396352371737,3.2468491561704154,3.8764080262481935,3.383611817215573,3.2392057214491605,3.0286700557018094,3.951026763578701,4.0905715289994315,4.318099285630532,3.3212005057504976,3.960390281115712,4.265359242306136,4.067168595393088,3.4538855085709037,3.3702977229526447,2.5622699163619345,3.763642108653978,3.7767371814510646
