Module	Section	Sample Name	Source
Cutadapt	all_sections	SRX4913544	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX4913544_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5299659	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5299659_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164278	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164278_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX1549384	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX1549384_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Mia_0	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Mia_0_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9960958	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9960958_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERX4294047	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/ERX4294047_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Mia_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Mia_6_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Vir_7	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Vir_7_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2722004	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2722004_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5299664	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5299664_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6878025	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6878025_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERX4294041	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/ERX4294041_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CM_11	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/CM_11_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8420204	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8420204_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5014583	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5014583_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERX4294044	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/ERX4294044_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_18	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_18_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERX4294052	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/ERX4294052_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8049163	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8049163_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX7125364	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX7125364_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6877997	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6877997_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164305	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164305_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CM_12	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/CM_12_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5806786	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5806786_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387591	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387591_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164292	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164292_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Vir_17	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Vir_17_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2722013	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2722013_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9633801	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9633801_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387593	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387593_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5505137	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5505137_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387589	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387589_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2629500	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2629500_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_6	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_6_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9682674	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9682674_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SG_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SG_4_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164277	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164277_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Muc_11	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Muc_11_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5233212	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5233212_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Mia_5	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Mia_5_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9960957	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9960957_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5806784	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5806784_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164293	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164293_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX973266	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX973266_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5233214	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5233214_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Vir_19	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Vir_19_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6878006	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6878006_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX4065834	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX4065834_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERX5228513	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/ERX5228513_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9633797	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9633797_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6878019	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6878019_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Cody_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Cody_3_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5505132	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5505132_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5014579	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5014579_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX3489448	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX3489448_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5505131	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5505131_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Muc_18	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Muc_18_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX7125365	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX7125365_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CM_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/CM_8_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9633794	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9633794_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9960966	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9960966_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164263	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164263_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387577	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387577_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164282	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164282_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Vir_11	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Vir_11_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2722014	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2722014_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Muc_13	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Muc_13_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX3489452	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX3489452_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX502155	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX502155_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9682669	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9682669_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX973268	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX973268_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Mia_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Mia_4_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164271	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164271_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5014568	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5014568_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387582	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387582_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_19	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_19_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5797725	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5797725_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Muc_8	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Muc_8_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX4913543	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX4913543_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8420205	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8420205_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX4065829	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX4065829_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387562	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387562_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	CM_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/CM_1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5233215	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5233215_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5299665	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5299665_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2722003	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2722003_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9633798	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9633798_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5014587	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5014587_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6878004	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6878004_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Mia_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Mia_3_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_16	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_16_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Muc_19	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Muc_19_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Vir_10	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Vir_10_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8420203	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8420203_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_11	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_11_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164285	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164285_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164262	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164262_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9699055	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9699055_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_3_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_17	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_17_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX1357232	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX1357232_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9682664	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9682664_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Vir_13	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Vir_13_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2722009	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2722009_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164275	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164275_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERX5228517	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/ERX5228517_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164289	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164289_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	ERX4294050	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/ERX4294050_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6877998	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6877998_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SG_3	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SG_3_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_14	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_14_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6878005	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6878005_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2722010	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2722010_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_12	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_12_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387563	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387563_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8387592	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8387592_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Metab_4	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Metab_4_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX2722015	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX2722015_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164283	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164283_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX7125367	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX7125367_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5014564	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5014564_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6878020	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6878020_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX3489450	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX3489450_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5806785	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5806785_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8049165	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8049165_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX9960960	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX9960960_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Mia_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Mia_1_2.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8049166	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8049166_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX6878017	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX6878017_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX7125374	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX7125374_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	Muc_1	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/Muc_1_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX8164307	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX8164307_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX1549383	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX1549383_1.fastq.gz_trimming_report.txt
Cutadapt	all_sections	SRX5233217	/home/saugat/Dropbox (UCSD SBRG)/Desktop/modulome-nextflow/aws_results/trim_reports/SRX5233217_1.fastq.gz_trimming_report.txt
